city,sample
paderborn,489_5728
paderborn,478_5735
paderborn,491_5732
paderborn,480_5725
paderborn,484_5734
paderborn,488_5728
paderborn,479_5731
paderborn,485_5730
paderborn,485_5734
paderborn,481_5725
paderborn,490_5732
paderborn,479_5735
paderborn,481_5729
paderborn,492_5732
paderborn,483_5725
paderborn,487_5734
paderborn,476_5729
paderborn,487_5730
paderborn,483_5729
paderborn,476_5725
paderborn,482_5729
paderborn,477_5725
paderborn,486_5734
paderborn,482_5725
paderborn,486_5730
paderborn,477_5729
remscheid,378_5673
remscheid,380_5667
remscheid,369_5668
remscheid,371_5672
remscheid,370_5672
remscheid,379_5673
remscheid,372_5672
remscheid,373_5672
remscheid,376_5676
remscheid,376_5672
remscheid,377_5676
remscheid,377_5672
remscheid,375_5672
remscheid,375_5676
remscheid,380_5672
remscheid,381_5672
remscheid,374_5672
remscheid,370_5667
remscheid,376_5673
remscheid,377_5673
remscheid,378_5667
remscheid,369_5670
remscheid,380_5673
remscheid,375_5673
remscheid,374_5673
remscheid,379_5667
remscheid,381_5673
remscheid,369_5669
remscheid,371_5673
remscheid,378_5672
remscheid,379_5672
remscheid,370_5673
remscheid,372_5673
remscheid,373_5673
remscheid,373_5668
remscheid,377_5675
remscheid,377_5671
remscheid,376_5675
remscheid,376_5671
remscheid,372_5668
remscheid,379_5669
remscheid,374_5671
remscheid,374_5675
remscheid,381_5671
remscheid,370_5668
remscheid,371_5668
remscheid,380_5671
remscheid,375_5671
remscheid,378_5669
remscheid,375_5675
remscheid,374_5668
remscheid,379_5670
remscheid,379_5674
remscheid,370_5671
remscheid,371_5671
remscheid,380_5668
remscheid,378_5670
remscheid,375_5668
remscheid,369_5667
remscheid,378_5674
remscheid,373_5671
remscheid,373_5675
remscheid,377_5668
remscheid,376_5668
remscheid,372_5671
remscheid,372_5675
remscheid,381_5669
remscheid,370_5670
remscheid,374_5669
remscheid,379_5671
remscheid,378_5671
remscheid,375_5669
remscheid,378_5675
remscheid,371_5674
remscheid,371_5670
remscheid,380_5669
remscheid,377_5669
remscheid,373_5670
remscheid,373_5674
remscheid,372_5670
remscheid,372_5674
remscheid,376_5669
remscheid,377_5674
remscheid,377_5670
remscheid,373_5669
remscheid,372_5669
remscheid,376_5674
remscheid,376_5670
remscheid,381_5670
remscheid,370_5669
remscheid,379_5668
remscheid,374_5670
remscheid,374_5674
remscheid,375_5670
remscheid,378_5668
remscheid,375_5674
remscheid,380_5674
remscheid,371_5669
remscheid,380_5670
siegen,438_5636
siegen,431_5633
siegen,424_5635
siegen,429_5629
siegen,431_5637
siegen,425_5635
siegen,430_5633
siegen,428_5629
siegen,430_5637
siegen,427_5631
siegen,428_5644
siegen,432_5637
siegen,428_5640
siegen,432_5633
siegen,427_5635
siegen,427_5639
siegen,426_5639
siegen,433_5637
siegen,426_5631
siegen,426_5635
siegen,433_5633
siegen,429_5640
siegen,425_5641
siegen,436_5637
siegen,437_5637
siegen,431_5643
siegen,429_5638
siegen,435_5637
siegen,426_5641
siegen,429_5634
siegen,433_5643
siegen,429_5630
siegen,428_5634
siegen,427_5641
siegen,428_5630
siegen,432_5643
siegen,434_5637
siegen,428_5638
siegen,436_5636
siegen,430_5642
siegen,427_5629
siegen,426_5629
siegen,431_5642
siegen,437_5636
siegen,426_5640
siegen,429_5635
siegen,433_5642
siegen,429_5631
siegen,429_5639
siegen,435_5636
siegen,434_5636
siegen,428_5639
siegen,428_5635
siegen,427_5640
siegen,427_5644
siegen,428_5631
siegen,432_5642
siegen,431_5632
siegen,431_5636
siegen,438_5637
siegen,425_5638
siegen,425_5634
siegen,430_5632
siegen,430_5636
siegen,427_5638
siegen,427_5630
siegen,432_5636
siegen,428_5641
siegen,432_5632
siegen,427_5634
siegen,433_5636
siegen,426_5630
siegen,426_5634
siegen,433_5632
siegen,429_5641
siegen,426_5638
siegen,431_5640
siegen,431_5644
siegen,437_5638
siegen,433_5629
siegen,424_5642
siegen,430_5640
siegen,425_5642
siegen,432_5629
siegen,436_5638
siegen,434_5634
siegen,432_5644
siegen,434_5638
siegen,428_5637
siegen,430_5629
siegen,427_5642
siegen,432_5640
siegen,428_5633
siegen,426_5642
siegen,429_5637
siegen,431_5629
siegen,435_5638
siegen,429_5633
siegen,435_5634
siegen,430_5638
siegen,425_5636
siegen,430_5630
siegen,430_5634
siegen,425_5632
siegen,431_5630
siegen,431_5634
siegen,431_5638
siegen,433_5634
siegen,426_5632
siegen,426_5636
siegen,429_5643
siegen,433_5630
siegen,433_5638
siegen,432_5638
siegen,427_5632
siegen,432_5634
siegen,432_5630
siegen,428_5643
siegen,427_5636
siegen,425_5637
siegen,430_5631
siegen,430_5635
siegen,425_5633
siegen,430_5639
siegen,431_5639
siegen,431_5631
siegen,424_5633
siegen,431_5635
siegen,433_5639
siegen,433_5635
siegen,426_5633
siegen,426_5637
siegen,429_5642
siegen,433_5631
siegen,427_5633
siegen,432_5635
siegen,432_5631
siegen,428_5642
siegen,427_5637
siegen,432_5639
siegen,437_5635
siegen,431_5641
siegen,424_5643
siegen,430_5641
siegen,425_5643
siegen,436_5639
siegen,436_5635
siegen,434_5639
siegen,428_5636
siegen,427_5643
siegen,432_5641
siegen,428_5632
siegen,434_5635
siegen,435_5635
siegen,426_5643
siegen,429_5636
siegen,429_5632
siegen,433_5641
wuppertal,378_5681
wuppertal,371_5678
wuppertal,378_5685
wuppertal,378_5675
wuppertal,371_5674
wuppertal,371_5684
wuppertal,371_5680
wuppertal,364_5676
wuppertal,378_5679
wuppertal,370_5684
wuppertal,370_5674
wuppertal,365_5682
wuppertal,370_5670
wuppertal,379_5679
wuppertal,365_5676
wuppertal,370_5680
wuppertal,370_5678
wuppertal,379_5681
wuppertal,379_5675
wuppertal,379_5685
wuppertal,367_5676
wuppertal,372_5680
wuppertal,372_5674
wuppertal,367_5682
wuppertal,372_5684
wuppertal,367_5672
wuppertal,372_5678
wuppertal,373_5678
wuppertal,373_5680
wuppertal,366_5676
wuppertal,373_5684
wuppertal,366_5682
wuppertal,376_5678
wuppertal,376_5684
wuppertal,376_5680
wuppertal,363_5676
wuppertal,377_5684
wuppertal,362_5676
wuppertal,377_5680
wuppertal,377_5678
wuppertal,380_5678
wuppertal,375_5680
wuppertal,375_5684
wuppertal,369_5683
wuppertal,369_5673
wuppertal,380_5674
wuppertal,369_5677
wuppertal,375_5678
wuppertal,381_5674
wuppertal,368_5673
wuppertal,368_5683
wuppertal,374_5678
wuppertal,368_5677
wuppertal,374_5680
wuppertal,381_5678
wuppertal,374_5674
wuppertal,374_5684
wuppertal,376_5685
wuppertal,363_5677
wuppertal,376_5681
wuppertal,376_5679
wuppertal,377_5679
wuppertal,377_5675
wuppertal,377_5685
wuppertal,377_5681
wuppertal,362_5677
wuppertal,369_5682
wuppertal,369_5672
wuppertal,380_5675
wuppertal,369_5676
wuppertal,375_5679
wuppertal,380_5679
wuppertal,375_5681
wuppertal,375_5685
wuppertal,375_5675
wuppertal,374_5681
wuppertal,381_5679
wuppertal,374_5675
wuppertal,381_5675
wuppertal,368_5672
wuppertal,368_5682
wuppertal,374_5679
wuppertal,368_5676
wuppertal,371_5675
wuppertal,371_5685
wuppertal,364_5677
wuppertal,371_5681
wuppertal,378_5678
wuppertal,378_5680
wuppertal,371_5679
wuppertal,378_5684
wuppertal,378_5674
wuppertal,370_5679
wuppertal,379_5680
wuppertal,379_5674
wuppertal,370_5685
wuppertal,370_5675
wuppertal,370_5671
wuppertal,379_5678
wuppertal,370_5681
wuppertal,365_5677
wuppertal,372_5679
wuppertal,372_5681
wuppertal,367_5677
wuppertal,367_5683
wuppertal,372_5675
wuppertal,367_5673
wuppertal,372_5685
wuppertal,366_5677
wuppertal,373_5681
wuppertal,373_5685
wuppertal,373_5675
wuppertal,373_5679
wuppertal,382_5677
wuppertal,362_5679
wuppertal,377_5677
wuppertal,362_5675
wuppertal,377_5683
wuppertal,376_5677
wuppertal,376_5683
wuppertal,363_5675
wuppertal,363_5679
wuppertal,374_5683
wuppertal,374_5677
wuppertal,368_5678
wuppertal,368_5670
wuppertal,381_5677
wuppertal,368_5680
wuppertal,361_5679
wuppertal,368_5684
wuppertal,368_5674
wuppertal,369_5680
wuppertal,380_5677
wuppertal,369_5670
wuppertal,369_5674
wuppertal,369_5684
wuppertal,375_5683
wuppertal,369_5678
wuppertal,375_5677
wuppertal,379_5682
wuppertal,379_5676
wuppertal,365_5679
wuppertal,379_5686
wuppertal,370_5677
wuppertal,365_5681
wuppertal,370_5673
wuppertal,365_5675
wuppertal,370_5683
wuppertal,369_5669
wuppertal,371_5677
wuppertal,371_5683
wuppertal,364_5675
wuppertal,371_5673
wuppertal,378_5682
wuppertal,378_5686
wuppertal,364_5679
wuppertal,378_5676
wuppertal,373_5683
wuppertal,366_5675
wuppertal,366_5681
wuppertal,373_5677
wuppertal,366_5679
wuppertal,367_5679
wuppertal,367_5675
wuppertal,372_5683
wuppertal,367_5685
wuppertal,372_5677
wuppertal,367_5681
wuppertal,365_5680
wuppertal,370_5676
wuppertal,370_5672
wuppertal,370_5682
wuppertal,379_5677
wuppertal,365_5678
wuppertal,378_5683
wuppertal,364_5678
wuppertal,378_5677
wuppertal,371_5676
wuppertal,364_5680
wuppertal,371_5686
wuppertal,364_5674
wuppertal,371_5682
wuppertal,366_5678
wuppertal,373_5682
wuppertal,373_5676
wuppertal,366_5680
wuppertal,372_5682
wuppertal,367_5674
wuppertal,367_5684
wuppertal,367_5680
wuppertal,372_5676
wuppertal,372_5686
wuppertal,367_5678
wuppertal,377_5676
wuppertal,377_5686
wuppertal,377_5682
wuppertal,382_5676
wuppertal,362_5678
wuppertal,363_5678
wuppertal,376_5676
wuppertal,363_5680
wuppertal,363_5674
wuppertal,376_5682
wuppertal,368_5671
wuppertal,381_5676
wuppertal,368_5681
wuppertal,361_5678
wuppertal,368_5685
wuppertal,368_5675
wuppertal,374_5682
wuppertal,374_5676
wuppertal,368_5679
wuppertal,375_5682
wuppertal,369_5679
wuppertal,375_5676
wuppertal,369_5681
wuppertal,380_5676
wuppertal,369_5671
wuppertal,369_5675
wuppertal,369_5685
